Time,Abundance
39.7475,34.55598
39.75257,35.34592
39.75763,37.96376
39.7627,37.03408
39.76777,35.74186
39.77283,34.89735
39.7779,34.92719
39.78297,37.34677
39.78803,39.14319
39.79308,35.53198
39.79815,38.22609
39.80322,37.83533
39.80828,36.78877
39.81335,30.76423
39.81842,37.60145
39.82348,35.05856
39.82855,34.45086
39.8336,35.44177
39.83867,34.75642
39.84373,34.80653
39.8488,36.45544
39.85387,36.13324
39.85893,35.86304
39.864,37.93346
39.86907,35.44938
39.87412,34.4584
39.87918,34.96136
39.88425,35.418
39.88932,35.19927
39.89438,35.93195
39.89945,34.86581
39.90452,37.4381
39.90958,34.55613
39.91465,38.18557
39.9197,34.78263
39.92477,35.51938
39.92983,39.61453
39.9349,37.87203
39.93997,35.0398
39.94503,37.7949
39.9501,36.51091
39.95517,35.4696
39.96022,39.05136
39.96528,39.78309
39.97035,38.63292
39.97542,37.84768
39.98048,37.40843
39.98555,37.13326
39.99062,39.65431
39.99568,37.93578
40.00073,35.2142
40.0058,37.32126
40.01087,34.75563
40.01593,39.48047
40.021,38.08664
40.02607,34.52818
40.03113,36.65035
40.0362,39.10542
40.04127,32.37423
40.04632,36.32135
40.05138,34.19593
40.05645,35.05591
40.06152,36.07053
40.06658,38.19006
40.07165,36.97845
40.07672,36.66008
40.08178,37.06652
40.08683,35.46618
40.0919,35.75476
40.09697,35.89508
40.10203,35.63377
40.1071,37.47214
40.11217,36.49984
40.11723,36.14207
40.1223,35.34296
40.12735,42.1146
40.13242,41.63068
40.13748,43.7625
40.14255,54.11534
40.14762,61.71236
40.15268,75.86212
40.15775,93.55167
40.16282,129.4294
40.16788,177.4222
40.17293,238.9917
40.178,310.5697
40.18307,428.2982
40.18813,542.9619
40.1932,691.0367
40.19827,889.5458
40.20333,1098.17
40.2084,1332.86
40.21345,1559.04
40.21852,1794.722
40.22358,2029.97
40.22865,2263.447
40.23372,2416.615
40.23878,2572.842
40.24385,2623.671
40.24892,2668.983
40.25397,2670.076
40.25903,2594.192
40.2641,2431.512
40.26917,2208.635
40.27423,1945.497
40.2793,1682.53
40.28437,1441.809
40.28943,1241.203
40.2945,1032.429
40.29955,869.8662
40.30462,724.2236
40.30968,581.5215
40.31475,467.0225
40.31982,379.3338
40.32488,301.6765
40.32995,250.6197
40.33502,203.1439
40.34007,171.0223
40.34513,144.8652
40.3502,125.7259
40.35527,108.7599
40.36033,103.6124
40.3654,89.77795
40.37047,82.79629
40.37553,83.57375
40.38058,71.42397
40.38565,72.03766
40.39072,68.29012
40.39578,66.0457
40.40085,64.38022
40.40592,63.75138
40.41098,61.09894
40.41605,62.07936
40.42112,57.79964
40.42617,58.42498
40.43123,59.53691
40.4363,57.35809
40.44137,58.8383
40.44643,57.89032
40.4515,57.88205
40.45657,58.24228
40.46163,59.73452
40.46668,60.46983
40.47175,60.91531
40.47682,63.2518
40.48188,65.60352
40.48695,65.468
40.49202,64.47282
40.49708,66.04888
40.50215,67.47978
40.5072,66.95532
40.51227,68.31513
40.51733,70.09336
40.5224,67.24924
40.52747,70.34792
40.53253,62.39151
40.5376,62.94989
40.54267,62.50419
40.54773,62.67092
40.55278,63.738
40.55785,60.6074
40.56292,54.31748
40.56798,51.84266
40.57305,50.26444
40.57812,52.00222
40.58318,50.03624
40.58825,47.32294
40.5933,45.35916
40.59837,46.60581
40.60343,44.7198
40.6085,48.65759
40.61357,45.00498
40.61863,46.38242
40.6237,44.85896
40.62877,42.32059
40.63382,43.14262
40.63888,47.19312
40.64395,40.74287
40.64902,41.67704
40.65408,44.27884
40.65915,43.69545
40.66422,43.18798
40.66928,44.11063
40.67435,41.82468
40.6794,43.73152
40.68447,39.68364
40.68953,43.45824
40.6946,41.47208
40.69967,42.95477
40.70473,42.11961
40.7098,44.35874
40.71487,46.20197
40.71992,43.25525
40.72498,41.23699
40.73005,43.49996
40.73512,43.90841
40.74018,42.43847
40.74525,44.39253
40.75032,44.22848
40.75538,40.53326
40.76043,41.38527
40.7655,45.23523
40.77057,39.19319
40.77563,42.39821
40.7807,44.67302
40.78577,45.9451
40.79083,42.41108
40.7959,42.88292
40.80095,44.2048
40.80602,39.3249
40.81108,43.25389
40.81615,42.57626
40.82122,42.65821
40.82628,43.48489
40.83135,42.0238
40.83642,41.53537
40.84148,40.48544
40.84653,41.55825
40.8516,41.71959
40.85667,44.1523
40.86173,43.96772
40.8668,38.53962
40.87187,36.59756
40.87693,40.73479
40.882,38.90366
40.88705,42.14771
40.89212,40.64423
40.89718,38.63705
40.90225,37.49733
40.90732,38.95771
40.91238,39.87471
40.91745,39.70477
40.92252,43.538
40.92757,38.19595
40.93263,40.01808
40.9377,38.5396
40.94277,36.97872
40.94783,37.81485
40.9529,41.3984
40.95797,37.94367
40.96303,36.20399
40.9681,37.48609
40.97315,40.05598
40.97822,39.60923
40.98328,39.16238
40.98835,37.77896
40.99342,38.1739
40.99848,39.41739
41.00355,36.72871
41.00862,37.75034
41.01367,39.75114
41.01873,37.81613
41.0238,40.06636
41.02887,41.25394
41.03393,40.86699
41.039,41.17373
41.04407,44.3289
41.04913,43.16551
41.05418,47.38594
41.05925,43.09399
41.06432,41.43143
41.06938,44.62229
41.07445,50.87264
41.07952,47.83916
41.08458,47.56782
41.08965,46.73151
41.09472,44.81661
41.09977,48.82817
41.10483,50.52378
41.1099,47.65797
41.11497,45.2456
41.12003,48.73937
41.1251,48.19904
41.13017,45.07672
41.13523,47.43733
41.14028,48.65222
41.14535,46.08702
41.15042,47.43308
41.15548,49.40593
41.16055,48.54503
41.16562,46.99363
41.17068,46.77296
41.17575,47.08055
41.1808,49.10502
41.18587,49.34295
41.19093,48.20181
41.196,50.97828
41.20107,49.84644
41.20613,51.81064
41.2112,56.57563
41.21627,61.81105
41.22133,65.24759
41.22638,72.7998
41.23145,74.67515
41.23652,85.25643
41.24158,87.4722
41.24665,96.73658
41.25172,109.2609
41.25678,118.3913
41.26185,126.8833
41.2669,131.2573
41.27197,138.8842
41.27703,137.308
41.2821,135.0271
41.28717,137.7041
41.29223,128.7418
41.2973,126.1381
41.30237,123.3894
41.30742,115.8335
41.31248,112.0284
41.31755,102.304
41.32262,99.02463
41.32768,87.96034
41.33275,81.27733
41.33782,77.30348
41.34288,70.37996
41.34795,67.50194
41.353,62.79356
41.35807,57.87435
41.36313,55.83978
41.3682,51.66533
41.37327,51.88546
41.37833,48.6506
41.3834,49.48085
41.38847,46.94123
41.39352,46.30508
41.39858,45.12931
41.40365,45.22858
41.40872,46.84664
41.41378,42.43165
41.41885,43.61379
41.42392,43.25809
41.42898,43.29285
41.43403,42.59914
41.4391,42.82473
41.44417,40.97187
41.44923,44.70125
41.4543,41.85791
41.45937,38.56847
41.46443,42.70352
41.4695,43.89473
41.47457,38.68787
41.47962,40.15511
41.48468,40.40464
41.48975,41.7637
41.49482,40.04993
41.49988,42.1203
41.50498,110.1148
41.51308,103.8267
41.52118,102.1172
41.52928,98.28798
41.53738,96.23671
41.54548,98.88017
41.55358,97.99245
41.56168,90.88664
41.56978,98.02208
41.57788,89.10663
41.58598,99.41716
41.5941,96.51729
41.6022,95.65065
41.6103,99.49626
41.6184,100.5729
41.6265,96.42151
41.6346,107.0571
41.6427,102.3821
41.6508,94.28711
41.6589,98.71678
41.667,95.43163
41.6751,94.00562
41.6832,91.47054
41.6913,86.83272
41.6994,84.64372
41.7075,82.95551
41.7156,85.99081
41.7237,76.74277
41.7318,84.89944
41.7399,78.15694
41.74802,79.27974
41.75612,80.10941
41.76422,88.96289
41.77232,85.56234
41.78042,84.45688
41.78852,90.85592
41.79662,92.33275
41.80472,94.12547
41.81282,94.09785
41.82092,90.56843
41.82902,94.11613
41.83712,89.19052
41.84522,93.78078
41.85332,85.60512
41.86142,84.43491
41.86952,81.68234
41.87762,84.72377
41.88572,82.38835
41.89382,82.06722
41.90192,83.73991
41.91003,77.11823
41.91813,85.67711
41.92623,78.12271
41.93433,77.59442
41.94243,74.4716
41.95053,77.92928
41.95863,72.38091
41.96673,77.0497
41.97483,79.08925
41.98293,76.56969
41.99103,74.37222
41.99913,79.44635
42.00723,76.87543
42.01533,79.91109
42.02343,72.26018
42.03153,74.18031
42.03963,72.68693
42.04773,74.13541
42.05583,72.46272
42.06395,77.50552
42.07205,73.82905
42.08015,71.22959
42.08825,74.55087
42.09635,75.25117
42.10445,72.9254
42.11255,70.91486
42.12065,78.92226
42.12875,70.49387
42.13685,72.43726
42.14495,74.52756
42.15305,73.91472
42.16115,73.1823
42.16925,69.74872
42.17735,77.89146
42.18545,77.35378
42.19355,75.01983
42.20165,75.94098
42.20975,77.64804
42.21785,79.14025
42.22597,74.97054
42.23407,76.9182
42.24217,76.17024
42.25027,71.77134
42.25837,71.46519
42.26647,78.09547
42.27457,75.07887
42.28267,74.84866
42.29077,77.53128
42.29887,75.61977
42.30697,73.44232
42.31507,73.82914
42.32317,73.31406
42.33127,75.44152
42.33937,73.0117
42.34747,79.36191
42.35557,73.82166
42.36367,71.21445
42.37177,78.43427
42.37987,72.61745
42.38798,76.09282
42.39608,77.50928
42.40418,80.07444
42.41228,77.15558
42.42038,82.04465
42.42848,87.88219
42.43658,90.04779
42.44468,91.41038
42.45278,92.52119
42.46088,96.16847
42.46898,96.26417
42.47708,97.6131
42.48518,99.46385
42.49328,101.307
42.50138,92.77507
42.50948,98.44714
42.51758,95.82977
42.52568,90.7524
42.53378,88.26888
42.5419,86.98549
42.55,84.0302
42.5581,84.7242
42.5662,84.3489
42.5743,82.16235
42.5824,77.16923
42.5905,82.76118
42.5986,79.11365
42.6067,85.30115
42.6148,81.13582
42.6229,82.89377
42.631,78.13841
42.6391,82.17461
42.6472,85.009
42.6553,78.36969
42.6634,85.30668
42.6715,88.14063
42.6796,94.20042
42.6877,101.6127
42.6958,111.1376
42.70392,128.3259
42.71202,138.1319
42.72012,147.214
42.72822,152.3693
42.73632,138.6758
42.74442,137.7304
42.75252,131.3972
42.76062,114.2881
42.76872,109.8976
42.77682,102.285
42.78492,88.44054
42.79302,92.63501
42.80112,84.06105
42.80922,81.56573
42.81732,76.48338
42.82542,76.52434
42.83352,75.84848
42.84162,74.62222
42.84972,71.78529
42.85782,73.32974
42.86593,76.05847
42.87403,76.51236
42.88213,82.77927
42.89023,77.14664
42.89833,80.6896
42.90643,81.83997
42.91453,91.41049
42.92263,89.71005
42.93073,94.38724
42.93883,102.5268
42.94693,120.8264
42.95503,162.2875
42.96313,220.96
42.97123,320.7951
42.97933,465.0032
42.98743,698.8906
42.99553,985.7746
43.00363,1312.029
43.01173,1684.545
43.01985,2097.348
43.02795,2472.795
43.03605,2770.597
43.04415,2995.423
43.05225,3020.857
43.06035,2922.24
43.06845,2710.722
43.07655,2429.46
43.08465,2019.838
43.09275,1593.119
43.10085,1221.536
43.10895,912.262
43.11705,681.055
43.12515,493.1034
43.13325,360.5175
43.14135,271.8449
43.14945,216.7478
43.15755,173.1089
43.16565,147.2099
43.17375,133.4693
43.18187,125.0113
43.18997,117.4028
43.19807,109.5614
43.20617,103.8977
43.21427,97.04889
43.22237,103.1508
43.23047,98.01773
43.23857,94.39684
43.24667,103.311
43.25477,103.7585
43.26287,104.6408
43.27097,108.5944
43.27907,123.0499
43.28717,138.3674
43.29527,148.0699
43.30337,157.6676
43.31147,168.2077
43.31957,172.4122
43.32767,170.5086
43.33577,167.1438
43.34388,159.6711
43.35198,149.5811
43.36008,143.1876
43.36818,125.3405
43.37628,120.9089
43.38438,113.8912
43.39248,108.7266
43.40058,100.9371
43.40868,105.0831
43.41678,99.53816
43.42488,92.8921
43.43298,90.4683
43.44108,86.75604
43.44918,84.96119
43.45728,86.97087
43.46538,83.21596
43.47348,86.91815
43.48158,84.09259
43.48968,78.81071
43.4978,79.11241
43.5059,85.40674
43.514,80.73149
43.5221,84.15366
43.5302,79.0827
43.5383,80.43256
43.5464,82.26475
43.5545,81.73478
43.5626,84.82515
43.5707,85.349
43.5788,80.99368
43.5869,87.13908
43.595,83.37518
43.6031,80.97914
43.6112,78.33979
43.6193,78.07773
43.6274,80.0992
43.6355,75.69531
43.6436,77.62352
43.6517,79.19464
43.65982,78.38771
43.66792,77.13242
43.67602,77.90666
43.68412,74.01286
43.69222,75.32803
43.70032,74.45206
43.70842,75.63281
43.71652,85.81471
43.72462,100.7012
43.73272,125.747
43.74082,167.9323
43.74892,236.6092
43.75702,341.8827
43.76512,480.5334
43.77322,642.8644
43.78132,832.8187
43.78942,1024.923
43.79752,1206.162
43.80562,1355.429
43.81372,1415.18
43.82183,1385.92
43.82993,1275.693
43.83803,1172.604
43.84613,1003.802
43.85423,860.5815
43.86233,682.6876
43.87043,540.0156
43.87853,429.5137
43.88663,343.1601
43.89473,280.8875
43.90283,241.4924
43.91093,220.2876
43.91903,218.0659
43.92713,246.5838
43.93523,307.1044
43.94333,383.9331
43.95143,499.034
43.95953,681.6823
43.96763,873.7999
43.97575,1092.492
43.98385,1265.438
43.99195,1429.604
44.00005,1540.959
44.00815,1535.34
44.01625,1466.268
44.02435,1341.323
44.03245,1168.954
44.04055,973.4684
44.04865,789.1016
44.05675,623.0106
44.06485,489.3501
44.07295,401.8802
44.08105,316.1616
44.08915,248.6296
44.09725,215.4132
44.10535,179.9745
44.11345,163.7191
44.12155,148.2763
44.12965,144.3003
44.13777,133.5317
44.14587,134.0921
44.15397,131.3044
44.16207,132.5975
44.17017,121.2563
44.17827,120.2694
44.18637,115.7588
44.19447,112.6844
44.20257,105.2766
44.21067,102.8855
44.21877,96.16684
44.22687,106.7918
44.23497,100.2751
44.24307,102.5704
44.25117,100.195
44.25927,93.75117
44.26737,98.05913
44.27547,98.74916
44.28357,96.26793
44.29168,96.34266
44.29978,96.87717
44.30788,97.63
44.31598,94.48918
44.32408,100.175
44.33218,95.08289
44.34028,94.48615
44.34838,96.16069
44.35648,95.68643
44.36458,95.8324
44.37268,92.82433
44.38078,91.35037
44.38888,86.06932
44.39698,92.88321
44.40508,91.30306
44.41318,97.47129
44.42128,100.283
44.42938,97.48885
44.43748,97.06155
44.44558,98.30842
44.4537,104.0803
44.4618,98.29227
44.4699,98.6341
44.478,99.63872
44.4861,91.87814
44.4942,88.45213
44.5023,90.09982
44.5104,86.3576
44.5185,88.25549
44.5266,90.40068
44.5347,89.5099
44.5428,88.11284
44.5509,88.73047
44.559,90.45111
44.5671,95.22049
44.5752,95.92297
44.5833,86.2375
44.5914,90.25947
44.5995,92.005
44.6076,87.5957
44.61572,86.35919
44.62382,89.7454
44.63192,86.9147
44.64002,90.60188
44.64812,89.93781
44.65622,89.56156
44.66432,88.26447
44.67242,90.43623
44.68052,81.64972
44.68862,91.82961
44.69672,91.45898
44.70482,87.20975
44.71292,88.66534
44.72102,79.14922
44.72912,78.53769
44.73722,82.18138
44.74532,80.02812
44.75342,76.5703
44.76152,82.20901
44.76963,78.68002
44.77773,79.85728
44.78583,84.73095
44.79393,78.60687
44.80203,80.18007
44.81013,83.66565
44.81823,79.98453
44.82633,78.65115
44.83443,86.78706
44.84253,82.81039
44.85063,84.37591
44.85873,86.18988
44.86683,83.93161
44.87493,86.17378
44.88303,87.76599
44.89113,86.07269
44.89923,82.9781
44.90733,81.3781
44.91543,87.98276
44.92353,84.9179
44.93165,88.87912
44.93975,83.08398
44.94785,84.06032
44.95595,91.31546
44.96405,88.94365
44.97215,90.64154
44.98025,88.96431
44.98835,87.86613
44.99645,92.37226
45.00455,92.26561
45.01265,88.51608
45.02075,89.19313
45.02885,86.83005
45.03695,91.18694
45.04505,88.31833
45.05315,89.08847
45.06125,85.3867
45.06935,93.0198
45.07745,88.01571
45.08555,91.25002
45.09367,91.90372
45.10177,94.72908
45.10987,88.53664
45.11797,87.7308
45.12607,84.99408
45.13417,87.68069
45.14227,85.55011
45.15037,89.77156
45.15847,84.12392
45.16657,80.27366
45.17467,83.51145
45.18277,89.4977
45.19087,86.93186
45.19897,82.32794
45.20707,90.67298
45.21517,88.00378
45.22327,87.40668
45.23137,89.10353
45.23947,86.17859
45.24758,86.81975
45.25568,91.37244
45.26378,98.33024
45.27188,103.4551
45.27998,121.1103
45.28808,155.4533
45.29618,197.2509
45.30428,245.0744
